decision_cycle_id,run_id,symbol,regime,session,action,guard_name,guard_decision,pnl_r,mfe_r,mae_r,quality_score,quality_label,warnings
dc_bt_488d776511b4412e,qb_run_20260425T051333Z_7e01f5fe,,trend,Asia,,regime_allowed_sessions,,,,,0,UNKNOWN,
dc_bt_1eabea7b71344a1d,qb_run_20260425T051333Z_7e01f5fe,,trend,Asia,,regime_allowed_sessions,,,,,0,UNKNOWN,
dc_bt_53a885e5f332426d,qb_run_20260425T051333Z_7e01f5fe,,trend,Asia,,regime_allowed_sessions,,,,,0,UNKNOWN,
dc_bt_cb24e8e0ab8b4289,qb_run_20260425T051333Z_7e01f5fe,,trend,Asia,,regime_allowed_sessions,,,,,0,UNKNOWN,
dc_bt_7b115c81d234465f,qb_run_20260425T051333Z_7e01f5fe,,trend,Asia,,regime_allowed_sessions,,,,,0,UNKNOWN,
dc_bt_0dd696be9b5a4e04,qb_run_20260425T051333Z_7e01f5fe,,trend,Asia,,regime_allowed_sessions,,,,,0,UNKNOWN,
dc_bt_c0c5dde0ed934e63,qb_run_20260425T051333Z_7e01f5fe,,compression,Asia,,regime_profile,,,,,0,UNKNOWN,
dc_bt_63a6b9c860db4a7f,qb_run_20260425T051333Z_7e01f5fe,,compression,Asia,,regime_profile,,,,,0,UNKNOWN,
dc_bt_e38e46ed9df2470e,qb_run_20260425T051333Z_7e01f5fe,,compression,Asia,,regime_profile,,,,,0,UNKNOWN,
dc_bt_64a866b3eeb04f67,qb_run_20260425T051333Z_7e01f5fe,,compression,Asia,,regime_profile,,,,,0,UNKNOWN,
dc_bt_5cacf80deb69481e,qb_run_20260425T051333Z_7e01f5fe,,compression,Asia,,regime_profile,,,,,0,UNKNOWN,
dc_bt_83806874bb1a4ef4,qb_run_20260425T051333Z_7e01f5fe,,expansion,Asia,,regime_allowed_sessions,,,,,0,UNKNOWN,
dc_bt_d3df90c459814f87,qb_run_20260425T051333Z_7e01f5fe,,expansion,Asia,,regime_allowed_sessions,,,,,0,UNKNOWN,
dc_bt_fd978fc2ed864af8,qb_run_20260425T051333Z_7e01f5fe,,expansion,Asia,,regime_allowed_sessions,,,,,0,UNKNOWN,
dc_bt_ac609bd0697e48ae,qb_run_20260425T051333Z_7e01f5fe,,expansion,Asia,,regime_allowed_sessions,,,,,0,UNKNOWN,
dc_bt_88074c52f8ce4f34,qb_run_20260425T051333Z_7e01f5fe,,expansion,Asia,,regime_allowed_sessions,,,,,0,UNKNOWN,
dc_bt_1d008d23d7cd423f,qb_run_20260425T051333Z_7e01f5fe,,expansion,New York,,backtest_pipeline,,-1.0,0.23469190311175275,1.008953543598033,-2,LOW_QUALITY,
dc_bt_e4ec028f1f9c4bb4,qb_run_20260425T051333Z_7e01f5fe,,trend,New York,,backtest_pipeline,,-1.0,0.19790783149560456,1.011803788521372,-2,LOW_QUALITY,
